fecha,area,entidad,devengado
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio General de Identificación Personal,9485134.17
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio Geodésico de Mapas,156838.72
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio Geológico Minero ,1123601.4800000004
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio Nacional Textil,1562471.3000000003
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio Nacional de Aerofotogrametría,136256.00999999998
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio Nacional de Hidrografía Naval,31586.670000000002
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio Nacional de Meteorología e Hidrología,597960.9400000001
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio Nacional de Riego,180457.95000000013
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio Plurinacional de Asistencia a la Víctima,337250.33999999985
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio Plurinacional de Defensa Pública,709457.72
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio Plurinacional de Registro de Comercio,1457119.4500000007
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio Plurinacional de la Mujer y de la Despatriarcalización Ana María Romero,241196.32
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio al Mejoramiento de la Navegación Amazónica,118711.62
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio de Desarrollo de las Empresas Púb. Productivas,36390716.269999996
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Servicio de Impuestos Nacionales,31075540.020000007
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Unidad de Análisis de Políticas Sociales y Económicas,726094.7800000001
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Unidad de Comunicación Estratégica del Estado Plurinacional de Bolivia,5970986.86
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Unidad de Investigaciones Financieras,1872097.85
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Univ. Indígena Bol. Comun. Intercult Prod. Apiaguaiki Tupa,20723.0
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Univ. Indígena Bol. Comun. Intercultl Prod. Tupak Katari,431032.92999999993
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Vías Bolivia,7526898.179999999
2026-08-28,INSTITUCIONES PÚBLICAS DESCENTRALIZADAS,Zona Franca Comercial e Industrial de Cobija,645291.0899999999
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,Asamblea Legislativa Plurinacional,19388305.38
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de Defensa,254282465.03
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,"Ministerio de Desarrollo Productivo, Rural y Agua",62302954.66
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de Economía y Finanzas Públicas,14225331.110000003
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de Educación,6807505.2299999995
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de Gobierno,346752383.23999995
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de Hidrocarburos y Energías,7697084.39
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de Minería y Metalurgia,1379086.3900000006
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,"Ministerio de Obras Públicas, Servicios y Vivienda",12230750.8
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de Planificación del Desarrollo y Medio Ambiente,3455842.4200000013
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de Relaciones Exteriores,12680546.240000002
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de Salud y Deportes ,214583502.60999998
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,"Ministerio de Trabajo, Empleo y Previsión Social",2927206.770000001
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,"Ministerio de Turismo Sostenible, Culturas, Folklore y Gastronomía",752724.3700000007
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,Ministerio de la Presidencia,9901489.28
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,Tribunal Constitucional Plurinacional,5147558.960000002
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,Órgano Electoral Plurinacional,11807328.799999995
2026-08-28,ORGANOS DEL ESTADO PLURINACIONAL,Órgano Judicial,78969407.16000001
2026-08-28,UNIVERSIDADES PÚBLICAS,Universidad Amazónica de Pando,9085826.67
2026-08-28,UNIVERSIDADES PÚBLICAS,Universidad Autónoma Gabriel René Moreno,67809026.6
2026-08-28,UNIVERSIDADES PÚBLICAS,Universidad Autónoma Juan Misael Saracho,22238113.069999997
2026-08-28,UNIVERSIDADES PÚBLICAS,Universidad Autónoma Tomás Frías,17704747.82
2026-08-28,UNIVERSIDADES PÚBLICAS,Universidad Autónoma del Beni José Ballivián,17102464.64
2026-08-28,UNIVERSIDADES PÚBLICAS,Universidad Mayor Real y Pontificia de San Francisco Xavier,5229761.4799999995
2026-08-28,UNIVERSIDADES PÚBLICAS,Universidad Mayor de San Andrés,36849015.01
2026-08-28,UNIVERSIDADES PÚBLICAS,Universidad Mayor de San Simón,62064671.53000001
2026-08-28,UNIVERSIDADES PÚBLICAS,Universidad Nacional Siglo XX,1179777.04
2026-08-28,UNIVERSIDADES PÚBLICAS,Universidad Pública de El Alto,34982856.890000015
2026-08-28,UNIVERSIDADES PÚBLICAS,Universidad Técnica de Oruro,1684852.6800000004
2026-09-04,ADMINISTRACION TERRITORIAL,Autonomía del Territorio Indígena Originario Campesino Guaraní Chaqueño de Huacaya,165454.55
2026-09-04,ADMINISTRACION TERRITORIAL,GAIOC de Charagua Iyambae,1185553.29
2026-09-04,ADMINISTRACION TERRITORIAL,GAIOC de la Nación Originaria Uru Chipaya,74496.34999999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de Chuquisaca,37184835.74
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de Cochabamba,54059731.78
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de La Paz,9147709.739999998
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de Oruro,21937484.090000004
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de Pando,11434693.89
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de Potosí,44423101.910000004
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de Santa Cruz,78186104.57000001
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental de Tarija,35305209.54
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Departamental del Beni,25524378.53
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Indígena Guaraní Kereimba Iyaambae,11000.0
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Indígena Originario Campesino de Salinas,669510.33
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Indígena Originario Campesino de la Autonomía Originaria del Jatún Ayllu Yura,244805.87
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Indígena Originario Campesino del Territorio de Raqaypampa,236449.9
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal Ecológico Productivo de Achocalla,1002715.67
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal Villa Gualberto Villarroel,146639.67
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Acasio,132309.84
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Achacachi,318072.12000000005
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Aiquile,434667.28
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Alalay,153897.71999999997
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Alto Beni,116247.68
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ancoraimes,312455.65
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Andamarca (Santiago de Andamarca),90257.30000000002
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Antequera,568978.39
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Anzaldo,240984.2
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Apolo,120979.86
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Arampampa,59406.81
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Arani,133827.76
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Arbieto,346838.72000000003
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Arque,141940.34
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ascención de Guarayos,1091893.2700000005
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Atocha,439262.77000000014
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Aucapata,490617.72
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ayata,92672.19999999998
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ayo Ayo,7753.540000000079
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Batallas,37059.270000000004
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Baures,597786.9
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Bella Flor,299214.54000000004
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Belén de Andamarca,57854.17999999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Bermejo,601831.6399999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Betanzos,1500832.5
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Bolivar,235624.01
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Bolpebra,36691.36
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Boyuibe,65664.28
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Buena Vista,283809.24
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cabezas,703060.64
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cairoma,125421.88
2026-09-04,ADMINISTRACION TERRITORIAL,"Gobierno Autónomo Municipal de Caiza ""D""",133798.96
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cajuata,97604.84
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Calacoto,268974.14999999997
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Calamarca,213510.1
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Camargo,270984.54
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Camataqui (Villa Abecia),62010.44
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Camiri,250933.68999999983
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Capinota,655533.78
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Caquiaviri,739404.85
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Carabuco,2723.629999999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Caracollo,744889.38
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Caranavi,1066773.2899999998
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Carangas,7500.0
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Caraparí,509964.8
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Caripuyo,183465.15999999997
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Catacora,86884.0
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chacarilla,29408.57
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Challapata,877441.6
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chaqui,239497.82999999993
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Charaña,75096.94
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chayanta,1020894.7000000001
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chimoré,895629.68
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Choquecota,59167.6
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chua Cocani,192034.27
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chulumani (Villa de la Libertad),1701689.3699999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chuma,185375.67999999996
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Chuquihuta Ayllu Jucumani,203342.22999999998
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ckochas,428238.2799999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cliza,1276157.62
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cobija,2412306.9100000006
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cocapata,378329.56
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cochabamba,21128954.890000004
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Coipasa,13111.679999999997
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Colcapirhua,3613291.440000001
2026-09-04,ADMINISTRACION TERRITORIAL,"Gobierno Autónomo Municipal de Colcha""K"" (Villa Martín)",829238.24
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Collana,107036.26999999997
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Colomi,560687.76
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Colpa Bélgica,400758.6699999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Colquechaca,164036.95
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Colquencha,187242.08000000007
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Colquiri,574654.5200000001
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Comanche,89053.0
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Comarapa,265047.05
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Combaya,85989.45999999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Concepción,506369.71999999986
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Copacabana,82950.52
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Coripata,212843.76999999996
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Corocoro,245297.76000000007
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Coroico,641951.82
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Corque,230455.89
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cotagaita,806519.6799999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cotoca,2620397.12
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cruz de Machacamarca,153940.55
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cuatro Cañadas,466821.2199999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Cuevo,113057.20999999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Culpina,174713.52
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Curahuara de Carangas,878472.2000000001
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Curva,34510.09999999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Desaguadero,386939.78
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de El Alto de La Paz,8332640.459999998
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de El Carmen Rivero Tórrez,148926.11999999997
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de El Choro,76279.79000000001
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de El Puente,204203.97
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de El Puente,492053.83
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de El Torno,2436476.56
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de El Villar,105600.37000000001
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Entre Rios,862343.66
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Entre Ríos,793498.5499999998
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Escara,39436.7
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Escoma,92990.26000000001
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Esmeralda,89144.48000000001
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Eucaliptus,93975.34999999995
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Exaltación,723637.21
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Fernández Alonso,352994.17
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Filadelfia,68380.02999999998
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de General Agustín Saavedra,583229.28
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de General Juan José Pérez (Charazani),367488.16000000003
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Guanay,76447.52
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Guaqui,181212.23
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Huacaraje,279772.98
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Huachacalla,142441.92
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Huanuni,862721.4199999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Huarina,487559.24
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Huatajata,91114.32999999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Humanata,87031.93000000001
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ichoca,103531.79999999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Icla,104254.72
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Incahuasi,435837.32
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Independencia,102232.71999999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Inquisivi,776281.46
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Irupana (Villa de Lanza),160752.65999999997
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Ixiamas,480809.86999999994
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Jesús de Machaca,94360.19999999998
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de La Asunta,549073.4899999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de La Guardia,7393183.9399999995
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de La Paz,8813074.59
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de La Rivera,71463.86
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Lagunillas,118244.74
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Laja,379963.06
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Las Carreras,175172.89
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Llallagua,1389950.7400000002
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Llica,30718.7
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Loreto,64488.70000000001
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Luribay,212235.66
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Machacamarca,99107.91000000003
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Machareti,146097.19999999998
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Magdalena,540035.94
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Mairana,485319.94000000024
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Malla,70963.92
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Mapiri,75231.65
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Mecapaca,198866.91999999998
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Mineros,861109.91
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Mizque,1173486.75
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Mocomoco,248291.01
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Mojinete,45806.93
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Monteagudo,847413.1699999999
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Montero,5222855.3500000015
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Moro Moro,6973.810000000001
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Morochata,327718.25000000006
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Nazacara de Pacajes,290371.78
2026-09-04,ADMINISTRACION TERRITORIAL,Gobierno Autónomo Municipal de Nueva Esperanza,215391.14
